age,monthly_income,loan_amount,employment_years,monthly_expenses,existing_loans,debt_to_income,loan_to_income,employment_stability,approved
30,85553,321421,13.9,85379,2,99.79661730155576,31.308175439006618,0.4633333333333333,1
54,109788,223311,16.4,55591,2,50.63485991183008,16.950167595729955,0.3037037037037037,1
41,77812,490880,17.6,71750,3,92.20942785174523,52.57115440634692,0.4292682926829269,1
34,22999,360152,15.6,100648,0,300.0,130.49552879110686,0.4588235294117647,0
49,37436,326827,13.6,106134,0,283.5078534031413,72.75238629483208,0.27755102040816326,1
50,57963,181742,1.1,45454,3,78.41899142556458,26.12902483768381,0.022000000000000002,0
34,148168,270283,10.9,108537,1,73.25265914367475,15.20138176484351,0.3205882352941177,1
56,171351,198961,1.2,72672,1,42.41119106395644,9.676093710181636,0.02142857142857143,1
27,123899,498828,16.3,37228,2,30.047054455645323,33.550714695033854,0.6037037037037037,1
39,41201,225607,6.8,24429,0,59.29225018810224,45.63137626109398,0.17435897435897435,1
26,165787,390686,11.5,94294,1,56.87659466665058,19.637949095325126,0.4423076923076923,1
46,175381,366463,5.9,77808,2,44.365125070560666,17.412709092395033,0.1282608695652174,1
23,161150,295144,15.8,92886,2,57.639466335712065,15.262384941565829,0.6869565217391305,1
31,20105,404211,17.8,63015,2,300.0,167.5416563044019,0.5741935483870968,0
51,132666,202711,8.3,98074,1,73.92549711305082,12.733167000839199,0.1627450980392157,1
26,109848,245784,17.3,78936,1,71.85929648241206,18.645765057169907,0.6653846153846155,1
54,17839,459849,5.7,90907,0,300.0,214.81445148270643,0.10555555555555556,0
22,83920,302217,10.9,67378,0,80.28836987607245,30.010426596758816,0.4954545454545455,0
39,58619,477876,17.2,47310,2,80.70762039611729,67.93531107661337,0.441025641025641,1
53,57821,381119,6.9,111827,2,193.4020511578838,54.92799617209434,0.13018867924528302,1
32,140736,213244,19.1,93683,1,66.56647908140063,12.626714794603608,0.596875,1
42,159565,151158,2.9,78827,1,49.40118447027857,7.894275060320245,0.06904761904761905,1
47,32069,323721,0.9,45256,0,141.12070847235648,84.12095793445383,0.019148936170212766,0
46,22531,389443,18.1,86428,0,300.0,144.03969345938188,0.3934782608695652,0
43,183123,332320,1.8,109862,3,59.993556243617675,15.122804526647846,0.04186046511627907,1
48,153808,487602,19.8,112994,0,73.46431915114948,26.418326745032765,0.41250000000000003,1
34,153782,113972,19.1,48889,1,31.791106891573783,6.176058749832014,0.5617647058823529,1
54,82155,432162,3.2,61428,2,74.77085995983202,43.83604162862881,0.05925925925925926,1
55,160047,484219,11.0,47207,3,29.49571063500097,25.212333460379348,0.2,1
62,77424,332140,4.1,60255,0,77.82470551766893,35.74903561341875,0.0661290322580645,0
56,60603,150922,8.8,115824,0,191.11925152220186,20.752823017562385,0.15714285714285717,1
22,169324,398742,1.7,101531,1,59.96255699133023,19.624211570716497,0.07727272727272727,1
42,147503,85931,4.9,15409,3,10.446567188463964,4.854760016180462,0.11666666666666667,1
27,183553,174168,7.6,52438,0,28.568315418435002,7.907252946015592,0.28148148148148144,1
49,107573,216782,9.1,105359,2,97.94186273507293,16.793402309749347,0.18571428571428572,1
38,155629,173099,19.6,17869,1,11.481793239049278,9.268784523878368,0.5157894736842106,1
26,118302,84693,16.3,111260,3,94.04743791313757,5.965875471251543,0.6269230769230769,1
52,146234,478956,14.9,66862,0,45.722608969186375,27.293926173119793,0.2865384615384615,1
26,180814,158944,11.0,97937,0,54.16450053646289,7.325391470424488,0.4230769230769231,1
59,34675,274655,16.9,35958,3,103.70007209805334,66.00696947849075,0.2864406779661017,1
24,88997,257574,7.1,86302,1,96.9718080384732,24.11822870433835,0.29583333333333334,0
44,163087,329518,14.3,29768,3,18.252834376743703,16.837536611338326,0.325,1
58,196129,297572,19.9,106330,3,54.21431812735496,12.64354922865393,0.34310344827586203,1
58,178663,393615,6.6,36145,1,20.230825632615595,18.359285358468178,0.11379310344827585,1
31,155905,95913,13.6,85622,0,54.919341906930505,5.126679708797024,0.43870967741935485,1
31,22896,435827,17.0,118739,2,300.0,158.6255969019334,0.5483870967741935,0
40,179044,247097,18.4,36442,1,20.35365608453788,11.500757728081739,0.45999999999999996,1
38,64733,356660,14.5,91948,2,142.04192606553073,45.91424260681054,0.3815789473684211,1
42,56800,137796,6.0,35596,0,62.66901408450705,20.216549295774648,0.14285714285714285,1
35,111044,338213,6.9,85791,3,77.25856417276034,25.381305308406276,0.19714285714285715,1
30,20347,430477,0.9,52406,2,257.56131124981573,176.3064989105683,0.030000000000000002,0
22,148715,499449,15.3,50524,0,33.97370809938473,27.986921292404936,0.6954545454545454,1
34,55785,134811,1.3,33332,0,59.75082907591647,20.138478085506854,0.03823529411764706,1
25,33681,240121,17.4,25764,3,76.4941658501826,59.41059746840453,0.696,1
22,196098,282892,2.8,37563,3,19.155218309212742,12.021710233318714,0.12727272727272726,1
61,118864,430172,3.9,97675,0,82.17374478395477,30.158556557634498,0.06393442622950819,0
53,161964,89178,9.8,46370,0,28.62981897211726,4.588365315749178,0.1849056603773585,1
55,62299,344965,14.9,15062,2,24.176953081108845,46.14373157407556,0.27090909090909093,1
49,32073,494943,3.2,54645,0,170.37695257693386,128.59804196676333,0.0653061224489796,1
52,117304,66999,9.1,17244,0,14.700265975584806,4.759641614949192,0.175,1
29,45682,350856,9.9,16372,2,35.8390613370693,64.0033273499409,0.3413793103448276,1
60,139302,245623,4.6,115409,1,82.84805674003245,14.69367513268534,0.07666666666666666,1
47,160361,221244,2.8,95501,2,59.55375683613846,11.49718447752259,0.05957446808510638,1
55,130359,345866,16.8,74471,2,57.127624483158044,22.109840261636453,0.3054545454545455,1
24,153999,322769,10.3,26956,3,17.504009766297184,17.46596839373416,0.4291666666666667,1
33,194402,248237,0.8,50473,2,25.963210255038526,10.641051360925642,0.024242424242424242,1
22,81707,56859,16.2,23894,0,29.243516467377333,5.799074742678106,0.7363636363636363,1
26,80428,484825,19.6,108918,0,135.42298701944597,50.23385305283401,0.7538461538461539,1
51,65601,486523,12.3,79586,0,121.31827258730812,61.80330076269163,0.2411764705882353,1
51,148611,160986,10.3,26709,1,17.972424652280115,9.027259085801186,0.2019607843137255,1
38,126487,282654,17.6,91258,0,72.14812589436067,18.622071833469054,0.46315789473684216,1
44,168741,333983,19.1,25210,1,14.940056062249246,16.493867327245106,0.43409090909090914,1
36,166716,339360,15.2,59510,0,35.695434151491156,16.962978958228366,0.4222222222222222,1
58,164817,365097,9.2,112081,2,68.00330063039614,18.45971592736186,0.1586206896551724,1
42,43228,99522,12.0,48674,3,112.59831590635699,19.185481632275376,0.2857142857142857,1
35,180593,280233,14.2,110025,0,60.92428831682292,12.931149047858998,0.4057142857142857,1
23,137788,448102,4.3,27733,1,20.127297006996255,27.10093283401554,0.18695652173913044,1
32,112239,423393,9.2,30080,1,26.799953670292858,31.435374513315335,0.2875,1
60,41928,57485,16.7,112200,3,267.60160274756726,11.425340265852572,0.2783333333333333,1
59,33322,474671,13.3,63412,0,190.30070223876118,118.70811075765761,0.22542372881355932,1
55,102896,293056,8.5,68971,2,67.02981651376146,23.73399678639921,0.15454545454545454,1
59,77292,459983,13.4,49709,0,64.31325363556384,49.593640566509684,0.2271186440677966,1
55,44055,162701,2.8,69846,0,158.54273067756216,30.77611319184353,0.050909090909090904,1
39,57891,471669,8.3,75480,3,130.38296108203346,67.89613238672678,0.21282051282051284,1
51,96912,257352,16.0,62960,0,64.96615486214297,22.129354465907213,0.3137254901960784,1
36,152660,152638,4.8,113550,2,74.38097733525481,8.332132407528713,0.13333333333333333,1
48,105536,234514,4.1,51152,1,48.46876895087932,18.517693804325855,0.08541666666666665,1
55,21304,495093,19.0,37250,3,174.84979346601577,193.66198835899363,0.34545454545454546,0
59,22345,324370,4.6,95765,2,300.0,120.9703886029686,0.07796610169491525,0
54,175372,143405,5.6,58137,1,33.15067399584882,6.814324217472953,0.1037037037037037,1
45,170331,334732,19.4,92011,3,54.01893959408446,16.37654527557129,0.43111111111111106,1
36,106006,260048,14.8,56412,3,53.21585570628078,20.442868013760226,0.41111111111111115,1
51,161424,212781,14.1,53876,1,33.375458420061456,10.98458097928437,0.27647058823529413,1
63,144350,491004,17.1,104547,1,72.42604780048492,28.34568756494631,0.27142857142857146,0
38,179437,87019,2.8,83664,2,46.625835251369566,4.041297688510916,0.07368421052631578,1
26,34446,488164,14.3,60227,0,174.84468443360623,118.09886005148154,0.55,1
50,17336,311497,10.3,42450,0,244.86617443470234,149.73513690201509,0.20600000000000002,0
25,77032,115133,16.7,94433,0,122.58931353203863,12.455105237650153,0.6679999999999999,1
31,112852,426588,10.4,83704,0,74.17148123205615,31.5005493921242,0.33548387096774196,1
38,153593,247530,12.6,16861,0,10.977713828104145,13.429974022253619,0.33157894736842103,1
31,169553,429747,9.8,117294,2,69.17836900556168,21.121566707755097,0.31612903225806455,1
38,33474,208598,9.8,71914,3,214.83539463464183,51.930353906514505,0.2578947368421053,1
41,192832,178585,15.5,73888,2,38.31729173581148,7.717641954309105,0.3780487804878049,1
45,70718,495414,12.8,89286,2,126.25639865380809,58.37905483752368,0.28444444444444444,1
26,59629,295172,12.8,71293,2,119.56095188582736,41.25118091309039,0.49230769230769234,1
55,60232,355539,9.3,92524,3,153.61269756939834,49.190214503918185,0.1690909090909091,1
27,101544,467247,10.9,78515,2,77.32116126999134,38.345200110297014,0.40370370370370373,1
23,65669,175814,15.0,33524,2,51.049962691681,22.310628556345712,0.6521739130434783,1
34,84184,480917,16.6,17065,3,20.271072887959708,47.60574059995565,0.4882352941176471,1
64,194017,424743,14.1,47684,2,24.57722776870068,18.24337558049037,0.2203125,1
64,28140,75939,18.5,98720,0,300.0,22.488450604122246,0.2890625,0
32,141468,492361,16.5,43365,1,30.65357536686742,29.003084325312674,0.515625,1
44,98457,463540,11.5,68876,2,69.95541200727222,39.23370947046257,0.26136363636363635,1
37,29357,203939,13.6,33704,1,114.8073713254079,57.890508794041175,0.36756756756756753,0
52,126672,312347,18.6,67857,2,53.569060250094736,20.548279546124373,0.3576923076923077,1
32,83673,459760,12.6,15622,2,18.67029985777969,45.78936255821272,0.39375,1
37,136673,459115,16.6,93797,0,68.6287708618381,27.993519812496494,0.4486486486486487,1
29,80633,341207,13.9,103955,3,128.92364168516613,35.263374383523704,0.4793103448275862,1
25,111111,140880,11.3,110003,1,99.00279900279901,10.566010566010565,0.452,1
61,93258,53748,5.2,101141,3,108.45289412168393,4.802805121276458,0.08524590163934427,0
25,158996,286094,8.8,104707,0,65.8551158519711,14.994821672662626,0.35200000000000004,1
46,84286,429413,19.4,97700,0,115.91486130555491,42.45594365216841,0.42173913043478256,1
24,108269,392908,13.3,89332,1,82.50930552605085,30.24165119594097,0.5541666666666667,0
53,89071,201956,11.5,112390,3,126.18023823691213,18.894664555990914,0.2169811320754717,1
24,45651,206255,18.7,106856,0,234.07154279205272,37.65069038283207,0.7791666666666667,0
48,85202,420180,11.9,76201,2,89.43569399779348,41.09645313490294,0.24791666666666667,1
50,63777,200331,10.8,42694,2,66.94262822020478,26.175972529281715,0.21600000000000003,1
53,163066,217031,15.3,99766,2,61.18136214784198,11.091163496171283,0.28867924528301886,1
40,82263,428669,14.4,32995,3,40.10916207772632,43.424646155217616,0.36,1
42,115158,476673,4.3,102320,2,88.85183834384064,34.49412980426892,0.10238095238095238,1
26,25800,397823,9.7,90141,2,300.0,128.49580103359173,0.37307692307692303,0
39,52823,175829,9.7,92999,0,176.0577778619162,27.738705992970235,0.2487179487179487,1
49,78878,178216,7.9,18419,0,23.35125129947514,18.828232629292494,0.16122448979591839,1
63,33708,445319,10.6,57952,2,171.92357897235078,110.09231240852814,0.16825396825396824,0
43,158891,115901,8.6,43837,2,27.5893537078878,6.078643011036916,0.19999999999999998,1
42,78870,293386,4.4,80799,0,102.44579688094333,30.99890114534466,0.10476190476190476,1
27,24283,225607,8.5,58877,1,242.4618045546267,77.4228198053508,0.3148148148148148,0
22,176645,459319,1.9,116255,3,65.8127883608367,21.66864804174097,0.08636363636363636,0
26,93707,148046,11.7,55687,3,59.42672372394805,13.165683104428341,0.44999999999999996,1
62,177005,402156,17.1,109667,0,61.95700686421287,18.93336346430892,0.27580645161290324,0
33,20774,128278,14.6,47276,3,227.57292769808416,51.45775167677545,0.4424242424242424,0
47,157055,324535,7.5,44523,0,28.34866766419407,17.219816836989168,0.1595744680851064,1
55,111468,152476,2.2,76055,0,68.23034413463954,11.39908613533331,0.04,1
35,111334,472117,4.4,64615,0,58.03707762228969,35.33788719828025,0.12571428571428572,1
47,33133,432865,11.1,106642,0,300.0,108.87056207808932,0.23617021276595743,1
48,161011,147537,4.5,20514,1,12.740744421188616,7.635968971064089,0.09375,1
30,15781,393303,11.1,57456,2,300.0,207.6880425828528,0.37,0
47,129586,443184,5.0,17233,2,13.298504468075256,28.499992283117003,0.10638297872340426,1
43,42624,231429,17.1,11102,1,26.04635885885886,45.24622278528528,0.3976744186046512,1
51,21823,267980,8.2,76133,3,300.0,102.33087415417985,0.16078431372549018,0
64,33489,481653,5.3,56715,3,169.35411627698647,119.85353399623757,0.0828125,0
38,186033,347647,16.3,95193,2,51.16995371788876,15.572819517684138,0.42894736842105263,1
47,44118,125403,7.2,114085,3,258.5905979418831,23.68704383698264,0.15319148936170213,1
57,115417,484474,2.7,119101,2,103.19190413890502,34.97997117697855,0.04736842105263158,1
22,96816,476940,11.6,16256,2,16.79061312179805,41.052098826640226,0.5272727272727272,1
29,168335,114286,11.8,118684,1,70.50464846882704,5.657666755774695,0.40689655172413797,1
56,28565,386986,14.4,74800,3,261.85891825660775,112.89631833829279,0.2571428571428572,0
36,166426,154927,5.2,104937,1,63.053248891399186,7.757551904950749,0.14444444444444446,1
43,189023,327052,9.2,51548,2,27.27075541071721,14.418527551320913,0.21395348837209302,1
35,106179,493842,6.0,82090,2,77.31283963872329,38.75860575066633,0.17142857142857143,1
47,38648,349372,2.1,88200,2,228.21362036845372,75.33205685503347,0.04468085106382979,1
49,196801,73386,17.6,52367,0,26.60911275857338,3.1074537222879965,0.3591836734693878,1
44,56971,227826,14.7,99922,0,175.3909883976058,33.32484948482561,0.33409090909090905,1
35,33658,340446,6.4,80382,0,238.81989423019786,84.29051042842713,0.18285714285714286,1
45,36253,372959,12.2,36205,1,99.8675971643726,85.73060620270506,0.2711111111111111,1
23,194635,302156,4.4,35570,2,18.275233128676753,12.936864729707745,0.19130434782608696,1
47,172462,375488,17.9,40255,3,23.34137375189897,18.1435137402249,0.38085106382978723,1
35,103664,478834,2.7,31182,1,30.079873437258836,38.492469259659416,0.07714285714285715,1
28,197650,423747,0.6,49373,1,24.98001517834556,17.866051100430052,0.02142857142857143,1
24,118850,373258,10.3,53019,1,44.610012620950776,26.171504697798348,0.4291666666666667,1
44,178730,298724,11.9,72619,3,40.63056006266436,13.928085193681344,0.27045454545454545,1
64,152924,251202,11.8,26043,2,17.030027987758626,13.68882582197693,0.184375,1
39,148623,75525,1.6,55532,0,37.36433795576728,4.234707952335776,0.041025641025641026,1
59,86947,129818,6.6,111290,2,127.99751572797223,12.442254093489904,0.11186440677966102,1
56,76001,164589,10.2,75936,2,99.91447480954197,18.04680201576295,0.18214285714285713,1
36,195231,195406,4.7,29239,1,14.976617442926585,8.340803116991324,0.13055555555555556,1
46,137775,144715,17.5,20416,1,14.818363273453095,8.753099860884292,0.3804347826086957,1
58,197779,243839,2.2,13412,1,6.7813064076570315,10.274051677208737,0.03793103448275863,1
49,48243,318788,10.0,91976,0,190.65149348091953,55.06636541398061,0.20408163265306123,1
31,167872,413298,14.0,34406,0,20.49537743042318,20.516524494853222,0.45161290322580644,1
60,90939,476149,5.6,11875,0,13.058203850933042,43.63263652924854,0.09333333333333332,1
38,72828,307438,12.7,47066,2,64.62624265392432,35.17854854360045,0.33421052631578946,1
60,153311,355613,16.7,112072,1,73.10108211413402,19.329608877814813,0.2783333333333333,1
43,21710,476903,4.2,15752,3,72.55642561031782,183.05811454015046,0.09767441860465116,0
47,167456,418753,18.4,96753,2,57.77816262182305,20.83895670106376,0.3914893617021276,1
46,167110,495872,11.3,88025,0,52.67488480641494,24.72782398819141,0.2456521739130435,1
38,186918,460591,6.3,11353,3,6.073786366214062,20.534450044047837,0.16578947368421051,1
34,52991,377350,8.9,36986,3,69.79675794002756,59.34183792216289,0.26176470588235295,1
41,153043,408606,6.6,96907,1,63.320112648079295,22.248975778049306,0.16097560975609757,1
46,175211,217679,14.6,114901,3,65.57864517638733,10.353183685194804,0.3173913043478261,1
25,100445,133178,16.0,24691,0,24.58161182736821,11.048998622795228,0.64,1
31,95257,467209,16.7,79847,1,83.82271119182843,40.87267427415658,0.5387096774193548,1
24,52711,225458,19.7,58075,3,110.17624404773197,35.64373027767765,0.8208333333333333,0
62,21530,304466,15.9,20794,1,96.58151416627962,117.84564174020747,0.2564516129032258,0
39,26116,489503,12.2,78470,3,300.0,156.19511665900853,0.3128205128205128,0
57,80794,136724,7.1,26406,2,32.68312003366587,14.102119794374172,0.12456140350877193,1
43,146354,279204,11.1,85930,2,58.71380351749866,15.897754759008977,0.25813953488372093,1
55,147970,146393,1.3,36872,0,24.918564573900113,8.244520285643485,0.023636363636363636,1
29,19135,439458,15.0,51708,2,270.2273321139274,191.38489678599424,0.5172413793103449,0
61,152701,126312,9.2,116629,2,76.37736491575039,6.893209605700028,0.15081967213114753,0
40,124472,387468,0.9,30800,2,24.74452085609615,25.940773828652226,0.0225,1
63,140147,121196,1.7,53397,3,38.100708541745455,7.206480814192718,0.026984126984126982,1
62,104087,120014,8.1,47909,3,46.02784209363321,9.608468556752205,0.13064516129032258,1
58,48380,451426,11.9,31352,1,64.80363786688714,77.75699324789858,0.20517241379310344,1
27,144951,191994,9.6,111975,3,77.25024318562824,11.03786796917579,0.35555555555555557,1
47,32071,479505,12.6,103848,2,300.0,124.59464937170652,0.2680851063829787,1
55,35074,83340,9.9,115596,3,300.0,19.80099218794549,0.18,1
27,82843,351994,13.4,25438,0,30.70627572637398,35.407739137082594,0.4962962962962963,1
58,54901,163711,4.8,98921,1,180.18068887634104,24.849425936382456,0.08275862068965517,1
54,26205,265250,2.7,54999,1,209.8797939324556,84.35095083635439,0.05,0
43,139661,61094,12.1,28482,3,20.39366752350334,3.6453746333383457,0.2813953488372093,1
42,20906,400103,10.0,42471,2,203.15220510858128,159.48491661086132,0.23809523809523808,0
27,148663,476634,1.0,57279,1,38.52942561363621,26.717811425842342,0.037037037037037035,1
27,140576,317885,7.9,119413,0,84.945509902117,18.844195784960924,0.2925925925925926,1
25,77987,161585,2.6,116748,0,149.7018733891546,17.266232406255742,0.10400000000000001,1
51,95685,434708,10.9,64213,1,67.10874222709934,37.8592952570065,0.21372549019607845,1
32,125454,118798,8.2,23026,2,18.354137771613498,7.891205807175007,0.25625,1
51,120487,428170,12.5,117625,2,97.6246400026559,29.613844923795373,0.24509803921568626,1
52,69400,251604,16.2,95184,3,137.15273775216139,30.211815561959654,0.31153846153846154,1
45,171222,160130,6.3,15435,3,9.014612608192872,7.793488375714959,0.13999999999999999,1
30,46852,334308,19.3,18493,1,39.471100486638775,59.46170921198668,0.6433333333333333,1
24,188942,216667,10.9,82227,3,43.5197044595696,9.556151270407497,0.45416666666666666,1
52,67756,80257,12.6,69321,3,102.30975854536868,9.870835547159414,0.2423076923076923,1
61,130357,457427,13.8,12763,3,9.790805250197534,29.241940721761523,0.22622950819672133,1
58,134052,408133,13.5,30389,0,22.66956106585504,25.371559792717253,0.23275862068965517,1
57,71481,448448,10.5,41498,3,58.05458793245758,52.28055940273173,0.18421052631578946,1
45,16283,102691,8.9,73755,1,300.0,52.55532354807673,0.19777777777777777,0
52,48691,129768,1.5,111545,2,229.08751103900107,22.209443223593684,0.028846153846153848,0
27,147197,468829,0.9,45825,3,31.131748609006976,26.54203776797987,0.03333333333333333,1
23,41170,64026,7.5,26934,2,65.42142336652903,12.959679378188001,0.32608695652173914,0
41,23438,496751,7.0,15574,3,66.44764911681884,176.61880990983303,0.17073170731707318,0
49,35095,275162,8.1,48179,1,137.28166405470864,65.33741748587168,0.16530612244897958,1
32,162226,343052,3.2,11587,0,7.142504900570809,17.62212386834827,0.1,1
25,154076,495329,14.9,52782,1,34.25711986292479,26.79029613091375,0.596,1
36,24752,69610,17.2,114224,0,300.0,23.435816634346047,0.47777777777777775,0
27,70426,227718,18.8,64412,3,91.46054014142504,26.945304291028883,0.6962962962962963,1
51,41819,375329,10.1,70561,3,168.72952485712236,74.79235913500243,0.1980392156862745,1
59,107051,384711,14.2,87224,0,81.47892126182848,29.94764177821786,0.2406779661016949,1
23,170289,228646,17.2,14409,1,8.461497806669838,11.18911575811317,0.7478260869565218,1
36,47994,272123,8.7,81319,1,169.4357628036838,47.24948257421067,0.24166666666666664,1
32,161108,348326,6.5,109016,0,67.66641010998833,18.017209987503207,0.203125,1
29,112756,428280,18.8,36751,3,32.593387491574724,31.652417609705914,0.6482758620689656,1
47,195488,443786,10.6,48174,0,24.642944835488624,18.91787049162438,0.225531914893617,1
26,155659,69288,10.2,66572,3,42.76784509729602,3.709390398242312,0.3923076923076923,1
27,110665,390968,4.0,71416,0,64.53350201057245,29.440804831398065,0.14814814814814814,1
47,146717,473093,2.6,22041,3,15.022798993981612,26.871062430847598,0.055319148936170216,1
25,177002,134425,16.9,33227,0,18.77210427000825,6.3287891285597535,0.6759999999999999,1
40,96835,50917,12.5,45201,2,46.678370423916974,4.381766234660333,0.3125,1
41,137232,387746,6.9,46069,3,33.57015856360033,23.545650188488594,0.16829268292682928,1
54,176162,376719,4.2,92190,1,52.33251211952634,17.820670746244936,0.07777777777777778,1
41,198214,384662,11.3,36370,0,18.348855277629227,16.17199928696594,0.275609756097561,1
33,172547,303187,11.9,105018,1,60.863416924084454,14.642725363717327,0.3606060606060606,1
22,164960,89104,4.5,21586,0,13.085596508244423,4.501293242806337,0.20454545454545456,1
47,58732,199134,17.1,60231,1,102.55227133419599,28.254614179663555,0.3638297872340426,1
35,61305,329143,2.1,15322,1,24.99306744963706,44.74118478645026,0.060000000000000005,1
59,192109,312091,7.4,75294,0,39.19337459463117,13.537930723356705,0.12542372881355932,1
58,24346,453157,13.8,89468,0,300.0,155.1100112270325,0.23793103448275862,0
32,15587,111169,5.8,39299,1,252.12677231025853,59.434678471375726,0.18125,0
57,27763,204542,16.6,100715,1,300.0,61.395262279532716,0.2912280701754386,0
34,84615,179744,14.9,80793,1,95.48307037759263,17.702141070338197,0.43823529411764706,1
64,182188,422828,15.9,56501,3,31.012470634728963,19.34027854011607,0.2484375,1
24,135987,109821,2.8,67134,3,49.36795428974828,6.729871237691838,0.11666666666666665,1
54,106353,267741,3.2,19777,2,18.595620245785263,20.978956870045977,0.05925925925925926,1
27,110648,299265,6.1,21249,3,19.20414286747162,22.538816788373943,0.22592592592592592,1
31,40556,487651,10.6,31390,3,77.39915179011737,100.20116217904462,0.3419354838709677,1
26,74042,447745,15.1,30369,0,41.01590988898193,50.393132726470554,0.5807692307692307,1
44,33099,264127,16.8,22881,2,69.1289767062449,66.49923965477306,0.38181818181818183,1
31,124089,324336,14.2,19587,2,15.784638444987065,21.781140955282098,0.45806451612903226,1
23,191168,386246,18.6,103800,3,54.29779042517576,16.837110116058476,0.8086956521739131,1
34,159302,253834,14.9,84327,0,52.93530526923704,13.278448063008208,0.43823529411764706,1
61,175081,284538,6.5,117009,0,66.83135234548581,13.543160023075036,0.10655737704918032,0
23,48866,427038,5.7,97911,2,200.36630786231737,72.82466336512094,0.24782608695652175,0
41,120400,136795,14.1,98147,0,81.51744186046511,9.468092469545958,0.3439024390243902,1
22,99246,215159,4.3,117562,1,118.45515184491062,18.06613532703249,0.19545454545454544,0
58,91975,378821,2.3,17833,3,19.38896439249796,34.32282323095044,0.0396551724137931,1
30,187927,185699,10.9,57013,1,30.33784395004443,8.23453610533168,0.36333333333333334,1
38,96557,499757,16.5,73620,2,76.24511946311505,43.13143186580638,0.4342105263157895,1
30,152488,293877,2.5,25754,2,16.88919783851844,16.06011620586538,0.08333333333333333,1
32,87516,249298,15.9,117584,0,134.357146121852,23.738325944208295,0.496875,1
36,164130,446471,16.3,88113,0,53.684883933467376,22.66856556794411,0.4527777777777778,1
45,186790,238505,9.9,106631,2,57.086032442850254,10.640514303049772,0.22,1
59,47602,186285,1.6,96784,2,203.31918826940046,32.611549934876685,0.027118644067796613,0
56,173588,152412,3.9,45282,1,26.08590455561444,7.316750005760767,0.06964285714285715,1
51,144295,69404,14.3,46737,1,32.3898956997817,4.008223893181792,0.2803921568627451,1
52,102969,166545,14.4,107427,0,104.32945838067769,13.478571220464412,0.27692307692307694,1
26,147161,468596,18.0,34124,1,23.188208832503175,26.53533658147652,0.6923076923076923,1
35,183418,272128,11.9,80102,0,43.67183155415499,12.363744743336714,0.34,1
32,156559,200245,2.9,12196,0,7.790034427915354,10.658654777645063,0.090625,1
30,15155,234099,2.9,71527,3,300.0,128.7248432860442,0.09666666666666666,0
55,138950,336133,14.6,106651,0,76.7549478229579,20.159109991603692,0.26545454545454544,1
33,82494,311657,4.1,95395,1,115.63871311852982,31.48279470830202,0.12424242424242424,1
56,91229,420250,6.9,21345,2,23.397165375045216,38.38782989327224,0.12321428571428572,1
56,119648,336663,10.0,44077,2,36.8388940893287,23.448156258357848,0.17857142857142858,1
22,53547,306875,1.0,76400,1,142.67839468130802,47.757888708362124,0.045454545454545456,0
61,43795,334583,5.4,22055,2,50.35963009475968,63.66461163755376,0.08852459016393444,1
43,36447,430714,8.5,113693,0,300.0,98.4795273502163,0.19767441860465115,1
50,182670,64995,6.0,95283,2,52.16127442929873,2.9650462582799584,0.12,1
29,187886,73559,3.2,54484,1,28.99843522135763,3.262572339965014,0.11034482758620691,1
32,102960,401193,14.7,87514,2,84.9980574980575,32.47159090909091,0.459375,1
62,78278,448237,16.4,100135,0,127.92227701269834,47.718494766515924,0.264516129032258,0
58,70077,148000,5.5,45771,0,65.3152960315082,17.599687962289103,0.09482758620689655,1
35,127782,202191,15.6,67654,1,52.944859213347726,13.18593385609867,0.44571428571428573,1
51,117932,494755,8.0,56540,1,47.942882338975004,34.96047157118792,0.1568627450980392,1
56,155600,351494,10.4,93151,1,59.86568123393317,18.824657240788344,0.18571428571428572,1
42,196172,489439,17.2,116263,3,59.2658483371735,20.79123592221792,0.4095238095238095,1
58,124869,75517,15.1,114885,3,92.0044206328232,5.039748322909075,0.2603448275862069,1
26,154251,465466,16.2,39377,0,25.527873401144884,25.1465684717333,0.6230769230769231,1
40,63781,265558,3.2,105567,3,165.51480848528558,34.69659198402868,0.08,1
35,170024,401276,1.9,59573,3,35.03799463605138,19.66761555231418,0.054285714285714284,1
47,68798,497415,17.9,52733,2,76.64903049507254,60.250661356434776,0.38085106382978723,1
25,113696,371690,8.1,21760,3,19.138755980861244,27.24296955624355,0.324,1
46,65939,155686,6.1,109250,2,165.6834346896374,19.67550817169404,0.1326086956521739,1
63,44516,138151,14.6,35762,1,80.33516039176925,25.861675202923294,0.23174603174603173,0
46,156521,315471,16.8,60986,2,38.963461771902814,16.795989036614895,0.3652173913043478,1
39,65290,170318,17.3,44332,2,67.90013784653087,21.738653188339203,0.4435897435897436,1
61,141688,472984,6.7,50100,1,35.35938117554062,27.818399111663183,0.1098360655737705,1
29,101661,245490,17.1,14944,1,14.699835728548805,20.12325277146595,0.5896551724137932,1
60,87954,223860,1.3,58825,0,66.88155172021739,21.20995065602474,0.021666666666666667,0
61,37746,165945,1.5,23877,0,63.25703385789223,36.63633232660414,0.02459016393442623,0
35,82990,263456,12.7,39990,0,48.18652849740933,26.454592922842107,0.3628571428571428,1
53,73810,358974,1.7,118443,0,160.4701259991871,40.52906110283159,0.03207547169811321,0
59,133362,102446,6.8,109612,2,82.19132886429418,6.401498677784276,0.1152542372881356,1
